contentsid,title,roadaddress,introduction,latitude,longitude,phoneno,region1cd_value,region1cd_label,region2cd_value,region2cd_label,repPhoto_descseo,repPhoto_photoid_photoid,repPhoto_photoid_imgpath,repPhoto_photoid_thumbnailpath,merged_tag
CNTS_200000000015146,도시해녀,제주특별자치도 제주시 애월읍 하귀미수포길 16-1,"제주의 해녀가 되는 특별한 경험
",33.4842463,126.4026164,010-2313-7412,region1,제주시,12,애월,도시해녀,2019022615286,https://api.cdn.visitjeju.net/photomng/imgpath/202305/30/5e388aab-b8a9-4895-8205-a4aac0c1742c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/30/dd0c6547-3a0f-446f-8fe3-39c82967bdc6.jpg,"['제주', '제주도', '해녀', '해녀체험', '제주해녀', '이색체험', '도시해녀', '제주도체험', '제주체험', '바다', '공용주차장', '카드결제', '화장실', '실외', '중', '1~2시간']"
CONT_000000000500482,"웃밤(웃바매기,웃밤오름)",제주특별자치도 제주시 조천읍 선흘리 산 84,가뭄이 와도 마르지 않는 샘이 있는 웃밤오름,33.47828,126.71444,,region1,제주시,15,조천,Utbam Oreum Volcanic Cone (Utbamaegi),19212,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/902829d3-dfcc-4b98-97f2-364b24f9e5b9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/655dbf69-68e3-441d-874d-ac62d7892e2b.jpg,"['오름', '걷기/등산', '자연경관', '도보여행', '도보']"
CNTS_200000000010796,롯데호텔 브이스파,"제주특별자치도 서귀포시 중문관광로72번길 35, lobby floor 8F","서귀포시 중문관광단지의 롯데호텔제주는 프리미엄급으로 잘 알려진 휴양시설. 이 곳 별관 1층에 위치한 브이스파는 1905년부터 명성을 이어온 스위스 프리미엄 안티에이징 브랜드 ‘발몽(Valmont)’과 딸라소 테라피의 리더, 프랑스 No.1 해양성 코스메틱 브랜드 ‘딸고(Thalgo)’를 전문으로 사용하는 고품격 스파라고 할 수 있다. 전문교육을 이수한 테라피스트의 섬세한 손길로 진행되는 다양한 프로그램과 고객 한 분만을 위한 프라이빗 서비스는 여행이나 과중한 피로에 지친 몸과 마음의 균형을 찾게 해준다.",33.2484577,126.4105487,064-731-4007,region2,서귀포시,24,중문,롯데호텔 브이스파,2019022575562,https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/81b8479f-e466-4697-877b-85caaaf30eef.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202011/03/36af5821-4b0f-4449-a0c3-5576eaa2ff63.jpg,"['겨울', ' 스파', '실내', '스파', '체험', '호텔', '어트랙션']"
CNTS_200000000012670,세화소품관,제주특별자치도 제주시 구좌읍 해맞이해안로 1422-3,"세화 해수욕장 인근에 위치한 세화소품관은 악세서리, 엽서, 필통, 파우치, 캔들, 방향제, 그립톡, 마그넷 등등 다양하고 예쁜 아이템들로 볼거리가 많은 소품샵이다. ",33.5255845,126.8577029,,region1,제주시,16,구좌,세화소품관,2019022596421,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/1a451353-9237-4e6e-a2c6-224835683430.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/d74a5c28-b029-409a-85b9-a95748f7fdbe.jpg,"['기념품', ' 소품', ' 잡화', ' 선물', '공용주차장', '소품', '잡화', '선물', '음식', '관광지']"
CNTS_300000000016076,제주일상식탁,제주특별자치도 서귀포시 남원읍 태위로 402,"제주 음식 문화를 소개하고, 제주의 로컬음식을 즐길 수 있는 곳",33.302706,126.6568975,064-764-6369,region2,서귀포시,25,남원,<제주일상食탁>,2019022619933,https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/9e0ac8ff-17bb-4254-bf6a-e1a3ad495f55.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/cf8d1322-abb3-4a50-9cc4-cf44993681c6.jpg,"['러닝홀리데이인제주', '원데이클래스', '단체체험', '단체체험활동', '쿠킹클래스', '음식', '제철음식', '2~3시간']"
CNTS_200000000010957,새별프렌즈 (새별헤이요목장),제주특별자치도 제주시 애월읍 평화로 1529,"새별오름 인근에 위치한 새별헤이요목장은 알파카, 말, 당나귀, 염소, 양들과 만날 수 있는 목장이다. 귀여운 동물친구들과 즐거운 추억을 만들어보자.",33.364338,126.3552026,0507-1474-2832,region1,제주시,12,애월,새별프렌즈 (새별헤이요목장),2019022643127,https://api.cdn.visitjeju.net/photomng/imgpath/202410/16/ae46a29d-1a6b-427a-aebd-a938cf6263c0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202410/16/3c394ac0-8b9f-493f-a0c0-9f4388cbb75c.jpg,"['제주도여행', ' 제주도아이와가볼만한곳', ' 제주도체험', '  제주동물원', ' 제주도놀거리', ' 동물농장', ' 제주서쪽', ' 새별오름', '카드결제', '현금결제', '실외', '중', '1~2시간']"
CNTS_300000000012978,탐라해상풍력단지,제주특별자치도 제주시 한경면 금등3길 59,매일 일몰 후 10시까지 해상풍력 발전기 조명이 연출되는 야간관광명소,33.3622345,126.1905711,064-720-3069,region1,제주시,14,한경,탐라해상풍력발전단지,2019022631411,https://api.cdn.visitjeju.net/photomng/imgpath/202404/09/88f6a3e8-902d-40c8-a35a-772f9687a66d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202404/09/26cb1c9d-8967-4990-b3f9-a69e9e730418.jpg,"['야간명소', '한경면', '포토스팟', '뷰포인트', '야간관광명소']"
CNTS_300000000013307,제주스카이랩,"제주특별자치도 제주시 월산북길 77 (노형동, 노형휴팰리스) 2401호",2인승 패러글라이딩 체험과 패러글라이딩 교육을 전문으로 진행하는 항공스포츠 업체 입니다. ,33.4735526,126.4627945,010-4498-2676,region1,제주시,11,제주시내,(주)제주스카이랩,2019022644238,https://api.cdn.visitjeju.net/photomng/imgpath/202410/28/84e17fe1-6264-4804-ba72-67ded69e387b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202410/28/92bf241a-d9b2-4cce-9a50-c9cc1c4303f2.jpg,"['제주패러글라이딩', '공용주차장', '현금결제', '카드결제', '화장실', '무료 WIFI', '계좌이체 가능합니다', '영어', '일본어', '', '어려움', '실외', '하', '1시간 미만']"
CNTS_300000000013520,빛의 섬 루미버스,제주특별자치도 서귀포시 표선면 민속해안로 631-34 (표선리) 제주 민속촌(야간 개장),제주 설화를 모티브로 탄생한 로컬힙(Local-Hip) 컬쳐테인먼트 야간 테마파크,33.3243319,126.8431795,064-787-5688,region2,서귀포시,26,표선,<빛의 섬 루미버스>,2019022651375,https://api.cdn.visitjeju.net/photomng/imgpath/202505/15/dc2ffedb-5810-4c3e-9273-5856ccb41cb9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202505/15/fd92a245-e2cc-4047-8f4e-acbdda2c802c.jpg,"['야간관광', ' 테마파크', ' 제주설화', ' 제주신화', ' 로컬힙', ' 야간개장', ' 민속촌', ' 야간가볼만한곳', ' 퍼레이드', ' 체험', '공용주차장', '카드결제', '화장실', '유도 및 안내시설', '', '단독접근가능', '장애인 화장실', '장애인 전용 주차장', '쉬움', '실외', '중', '체험', '공연/전시', '야간 멀티미디어 캐릭터 테마파크', '1~2시간']"
CNTS_000000000022226,제주문예회관,제주특별자치도 제주시 동광로 69,"제주특별자치도 문화예술진흥원에서 운영하는 문화예술 공연, 전시관",33.5043089,126.5353859,064-710-7632,region1,제주시,11,제주시내,제주문예회관,13502,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1486a3fc-5ad0-4922-be67-db8d81319ccf.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/31afe1b0-249a-47c9-9371-fd092ef9ecaf.jpg,"['실내', '미술/박물관', '비.눈', '사계절', '공용주차장', '문화관광', '어트랙션']"
CNTS_000000000022880,한모살 (표선백사장),제주특별자치도 제주시 표선면 표선리," 4·3 당시 표선면, 남원면 일대 주민들이 희생됐던 일상적인 총살장",33.328445,126.83669,--,region2,서귀포시,26,표선,한모살 (표선백사장),16791,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6dbe5d52-33ab-447c-83e5-c78b505514a6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e5085be3-2d5d-40db-a829-625972558c09.jpg,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']"
CNTS_300000000015854,반지마을 제주 1호점,제주특별자치도 제주시 월성로4길 17 3,소중한 사람과 만드는 특별한 반지체험,33.5017139,126.5035859,064-711-4990,region1,제주시,11,제주시내,반지마을 제주 1호점,2019022617674,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/f459248e-a9fc-4ec8-a391-d78b5e9a2bcf.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/18/1ebdd2b5-aaa2-4bff-9f7e-2edd6acc6dfe.jpg,"['제주시내', ' 용담', ' 반지만들기', ' 이색체험', '실내', '중', '1~2시간']"
CONT_000000000500125,단산과 방사탑,제주특별자치도 제주시 조천읍 신흥로1길 25,박쥐의 모습을 닮은 오름 단산과 단산의 나쁜 기운을 막기 위해 세운 방사탑,33.548756,126.65135,064-760-2505,region2,서귀포시,22,대정,Dansan Oreum Volcaninc Cone and Stone Pagoda ,17369,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0ce93a58-7167-4c30-ab0c-fd893f70e0ae.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7465db7f-db3e-4b5b-a3c3-c46f105541d3.gif,"['오름', '문화유적지', '아주 어려움', '자연경관', '역사유적']"
CNTS_000000000019892,스쿠버스쿨,제주특별자치도 제주시 서해안로 301,"탐험, 도전! 도시를 떠나 자신을 찾아 도전하라",33.5089684,126.4776764,064-713-2711,region1,제주시,11,제주시내,Scuba School,6487,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/51470d3e-dae2-42ab-ab0e-bef2b725ac2f.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e33652d6-16b4-4b7b-aa70-333515d686a8.png,"['커플', '혼자', '친구', '체험관광', '액티비티', '해양스포츠', '스쿠버다이빙', '공용주차장', '현금결제', '카드결제', '화장실', '체험', '레저/체험', 'waterleisure', '수상레저', '어트랙션']"
CNTS_300000000013112,김녕세기알해변,제주특별자치도 제주시 구좌읍 김녕로21길 25," 스노쿨링, 물멍, 걷기... 뭘 해도 좋은 ‘세기알해변’",33.5581466,126.7549397,,region1,제주시,16,구좌,김녕세기알해변,2019022636703,https://api.cdn.visitjeju.net/photomng/imgpath/202407/24/19ded5c5-4eea-4072-8e32-6b4c179ee8fe.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202407/24/76bde2c3-c961-4a3d-a1ad-eea880776a32.jpg,"['제주도', '제주여행', '제주스노쿨링', '제주바다', '제주해변', '제주다이빙', '다이빙', '실외', '물놀이']"
CNTS_200000000008025,산지천갤러리,제주특별자치도 제주시 중앙로3길 36,"제주 사진가 또는 제주 출신의 사진사적 성취를 이룬 작고・작가의 작품을 전시하는 사진 전문 갤러리
",33.5151351,126.5284001,064-725-1208,region1,제주시,11,제주시내,산지천 갤러리,2018052311530,https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/8ec9a988-8018-4519-a1bc-e5c4836e72c1.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/19/32c6f06e-7526-45f8-851a-7bcb2368b312.JPG,"['경관/포토', '미술/박물관', '체험관광', '실내', '사계절', '실내관광지', '포토스팟', '어트랙션']"
CNTS_200000000008155,보통청춘기록실 청춘사진관,제주특별자치도 제주시 한림읍 귀덕11길 1,자연스러운 사진을 찍을 수 있는  사진관,33.4439128,126.2937119,010-7571-6071,region1,제주시,13,한림,보통청춘기록실 청춘사진관,2018052312441,https://api.cdn.visitjeju.net/photomng/imgpath/201901/18/7c005eee-a6ec-418e-9fff-7e86e56a7c55.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201901/18/62787198-2b50-4006-909e-8dff2b2170c4.jpg,"['커플', '친구', '아이', '부모', '사진관', '스튜디오', '어린이']"
CNTS_300000000013602,다라요가스튜디오,제주특별자치도 제주시 조천읍 함대로 37-24 (함덕리) 2층,"[제주 함덕 요가 클래스] 제주의 자연 속 쉼, 오름 뷰 요가 체험 | 다라요가스튜디오",33.5400476,126.6593535,010-9705-9773,region1,제주시,15,조천,다라요가스튜디오,2019022653661,https://api.cdn.visitjeju.net/photomng/imgpath/202507/03/169726ee-cc77-4869-9ddf-2905cb74e4cb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202507/03/e66101ab-8f13-4f73-9697-2d169ec89d23.jpg,"['요가', ' 원데이클래스', ' 자연', ' 체험', ' 하타요가', ' 수업', '공용주차장', '현금결제', '카드결제', '화장실', '무료 WIFI', '음료대', '경보 및 피난시설', '탐나는전 사용가능', '영어', '', '실내', '하', '체험', '요가 클래스', '1~2시간']"
CNTS_300000000013440,멍쿡 펫아카데미,제주특별자치도 제주시 1100로 3198-20 (노형동) 103호 멍쿡,제주 유일한 펫푸드 아카데미,33.4730073,126.485877,010-9045-2240,region1,제주시,11,제주시내,멍쿡 펫아카데미,2019022649705,https://api.cdn.visitjeju.net/photomng/imgpath/202502/13/94b51f5b-cdb8-4011-b94c-de0a9b673c33.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202502/13/100ae573-36ef-47ef-8fdc-7d7f8e7d49e4.jpg,"['부모', '커플', '체험관광', '반려동물동반_기타체험', '펫아카데미', '공용주차장', '현금결제', '카드결제', '화장실', '무료 WIFI', '', '어려움', '실내+실외', '하', '1~2시간']"
CNTS_000000000020982,신양포구,제주특별자치도 서귀포시 성산읍 고성리,성산일충봉과 섭지코지가 한눈에 보이는 신양포구,33.444576,126.9095,--,region2,서귀포시,17,성산,신양포구,10337,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c02b8788-97bb-4ab9-8cf2-2a9f4f53a792.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/11dbcc1e-2ad5-4547-ba85-54dde5fd73c4.jpg,"['포구', '해변', '문화유적지', '맑음', '아주 어려움', '자연경관', '역사유적']"
CNTS_000000000021517,금성포구,제주특별자치도 제주시 애월읍 금성리 573-1,오래된 역사를 가진 금성포구,33.44681,126.29828,--,region1,제주시,12,애월,금성포구,11465,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cabfb895-21bf-46a4-9b9f-d6e0dac22198.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/20ff45c5-4188-4dec-8beb-7b4bbfbc986d.jpg,"['포구', '해변', '문화유적지', '자연경관', '역사유적']"
CNTS_300000000013420,제주해녀체험,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13,제주에서만 즐 길 수 있는  해녀체험 및 스쿠버체험다이빙 ,33.258683048409694,126.63966634371339,010-4241-6513,region2,서귀포시,25,남원,제주해녀체험,2019022649304,https://api.cdn.visitjeju.net/photomng/imgpath/202501/15/64250fd0-9097-458b-ba8d-2e0f39ca06c3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202501/15/b4167e96-64f8-4062-b2b2-c7f06e42d6d1.jpg,"['액티비티', '친구', '커플', '맑음', '체험', '레저/체험', '수상레저', '어트랙션', '공용주차장', '현금결제', '카드결제', '화장실', '무료 WIFI', '흡연구역', '', '1~2시간']"
CONT_000000000500144,도리미오름,제주특별자치도 제주시 구좌읍 송당리 산 255-1,능선을 거닐면서 한없는 안식을 얻을 수 있는 도리미오름,33.431633,126.77203,,region1,제주시,16,구좌,Dorimi Oreum Volcanic Cone,17455,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9147c7e4-512c-4a05-aa9c-b2c13c3c425d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/04a5c1e6-265e-4b22-85a6-ba71891270b3.jpg,"['부모', '커플', '혼자', '친구', '아이', '맑음', '오름', '자연경관', '도보여행', '도보', '어린이']"
CONT_000000000500201,"물메(물미, 수산봉)",제주특별자치도 제주시 애월읍 수산리 산 1-1,동그란 분화구 안에 자연이 만든 연못을 만나다,33.4737592,126.38468260000002,,region1,제주시,12,애월,"Mulme Volcanic Cone (Mulmi, Susanbong)",17752,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/438e918b-10aa-433b-b1cb-4746af7f92b5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ad849ad6-2d83-42dc-bda1-709945656b9f.jpg,"['커플', '혼자', '친구', '경관/포토', '휴식/힐링', '가을', '오름', '청년', '자연경관', '포토스팟', '화장실']"
CNTS_000000000022857,영남동,제주특별자치도 서귀포시 산록남로 1966-34,4·3 때 토벌대의 초토화작전으로 사라져버린 중산간 마을.,33.288883,126.496925,--,region2,서귀포시,21,서귀포시내,영남동,16747,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4bbd3b5d-c88f-4b5f-84b4-af6b38c6ee96.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/06ac2f5c-d707-42c7-9bbb-34c8154fd290.jpg,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']"
CNTS_300000000015860,사슴공방,제주특별자치도 제주시 구좌읍 구좌로 51 3층,만드는 이의 개성이 담긴 나무반지,33.5232671,126.8570277,010-9604-0759,region1,제주시,16,구좌,사슴공방,2019022617719,https://api.cdn.visitjeju.net/photomng/imgpath/202306/19/41f3d53a-9361-43aa-8b48-64d087041db4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/f059025b-b890-4f6e-bb10-f85ca09d4353.jpg,"['구좌읍', ' 세화리', ' 반지만들기', ' 이색체험', '실내', '중', '1시간 미만']"
CNTS_200000000009483,제주한라병원,제주특별자치도 제주시 도령로 65,"1983년 10월 개원하여 현재 10층 규모 건물 2동에 권역응급의료센터, 권역외상센터, 응급의료전용헬기 외에 17개의 전문진료센터와 25개 진료과를 개설하고, 561병상을 확보하여 지역의료를 선도하고있는 최고 수준의 종합병원이다. 정부 인증 의료기관으로서 역량있는 의료진과 현대식 의료기기를 갖추고, 지역주민은 물론 제주를 찾는 내외국인 관광객의 건강을 지키고 있을 뿐 아니라 의료관광객에게는 만족도 높은 의료서비스를 제공하고 있다.",33.4898195,126.4851928,064-740-5000,region1,제주시,11,제주시내,제주한라병원,2019022632672,https://api.cdn.visitjeju.net/photomng/imgpath/202404/23/7e463400-603c-4323-8406-5841624669f1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202404/23/efeb575e-2715-4170-9452-1959bb2e1931.jpg,['의료관광']
